created_at,text,tidy_tweet,Abstract,
9/24/2019 11:01,b'#Samsung: Software Update Brings Powerful Galaxy Note10 Features to the Galaxy S10 https://t.co/O6k8Vk2IHI',#Samsung Software Update Brings Powerful Galaxy Note Features Galaxy,Products,
9/24/2019 10:49,b'Futuristic design from @Xiaomi and even impressive display panel by @samsung display (based on Fold) and also featu\xe2\x80\xa6 https://t.co/zznZwzwJZe',Futuristic design from even impressive display panel display based Fold also featu,Recommendation,
9/24/2019 10:46,"b'#Samsung has unveiled the #GalaxyA20s smartphone. Priced at approx. \xe2\x82\xb912,000 for the 3GB/32GB variant, the new hands\xe2\x80\xa6 https://t.co/o0MiI16fRo'",#Samsung unveiled #GalaxyA smartphone Priced approx variant hands,Price,
9/24/2019 10:17,b'We can repair call all Samsung smartphones at your doorstep.\nJust contact us: 0303-0300041\n#Samsung #Smartphone\xe2\x80\xa6 https://t.co/0GCyM8W2dr',repair call Samsung smartphones your doorstep nJust contact n#Samsung #Smartphone,CustomerService,
9/24/2019 10:10,b'Official Samsung A70 lcd now in stock.\n#samsung\n#GalaxyA70S \n#phones \n#fone\n#repair \n#repairshop \n#phonecase\xe2\x80\xa6 https://t.co/oIzROVB43z',Official Samsung stock n#samsung n#GalaxyA n#phones n#fone n#repair n#repairshop n#phonecase,CustomerService,
9/24/2019 10:09,b'Best place to get your smartphones at an affordable price\n\n#dallas #dallasonline #dallasstore #phones #ikeja\xe2\x80\xa6 https://t.co/dYZfnFqQcd',Best place your smartphones affordable price n#dallas #dallasonline #dallasstore #phones #ikeja,Price,
9/24/2019 10:09,b'The #ISOCELL Slim GH1 offers 43.7 megapixels which makes him ideal for slim full-display smartphones.\xe2\x80\xa6 https://t.co/9Grn8t5DSc',#ISOCELL Slim offers megapixels which makes ideal slim full display smartphones,Price,
9/24/2019 10:03,b'Samsung is constantly exploring ways to offer Galaxy device users the best possible smartphone experience. The late\xe2\x80\xa6 https://t.co/mCMhFeBTqZ',Samsung constantly exploring ways offer Galaxy device users best possible smartphone experience late,Price,
9/24/2019 9:51,"b'Give your home a stylishly modern and minimalist look\n\n#Samsung #SidebySide #Fridge, 540L - #Silver\n\n#crazyOFFER\xe2\x80\xa6 https://t.co/I9zUzUienx'",Give your home stylishly modern minimalist look n#Samsung #SidebySide #Fridge #Silver n#crazyOFFER,Price,
9/24/2019 9:51,"b'First Data, Visa, Samsung come together to launch contactless payment solution SoftPOS https://t.co/85ZrZrEvAe prze\xe2\x80\xa6 https://t.co/8mh8wc4zwD'",First Data Visa Samsung come together launch contactless payment solution SoftPOS,News,
9/24/2019 9:40,b'#JustSmile #Healthy #Nyc #GOT #Pink \n\n Universal Bike Phone Holder\n\nMore info ; https://t.co/bcY5BHZ4JS\n\n#bike\xe2\x80\xa6 https://t.co/flMx2lnic1',#JustSmile #Healthy #Nyc #GOT #Pink Universal Bike Phone Holder nMore info,News,
9/24/2019 9:30,b'Claim up to \xc2\xa3300 cashback on Samsung Home Appliances with Martin Dawes\n\nThis offer can be redeemed in store and onl\xe2\x80\xa6 https://t.co/RKeWzVheBC',Claim cashback Samsung Home Appliances with Martin Dawes nThis offer redeemed store,Price,
9/24/2019 9:27,b'Samsung Galaxy Fold introduces minor design improvements - @GoogleGangs\n#Samsung #GalaxyFold #Design #Price\xe2\x80\xa6 https://t.co/mHhygEgSmk',Samsung Galaxy Fold introduces minor design improvements n#Samsung #GalaxyFold #Design #Price,Price,
9/24/2019 9:25,"b""Future Proof FutureProofN Follow us for the latest news #samsung Xiaomi's Mi Mix Alpha has a '180-percent' screen-t\xe2\x80\xa6 https://t.co/mT1xoMnBgi""",Future Proof FutureProofN Follow latest news #samsung Xiaomi Alpha percent screen,News,
9/24/2019 9:14,b'Still selling - apple phones and Samsung phones.\n.\n.\n.\n.\n.\n.\n\n#phonedoctorng #phonerepairshop #itbreakswefix\xe2\x80\xa6 https://t.co/4kyBkOrPHv',Still selling apple phones Samsung phones n#phonedoctorng #phonerepairshop #itbreakswefix,CustomerService,
9/24/2019 9:08,b'Samsung Galaxy S8 Cracked Screen Glass Repair Replacement Mail In Service   ( 671 Watch Count )   #Samsung  #Galaxy  https://t.co/fL4bjR1pr7',Samsung Galaxy Cracked Screen Glass Repair Replacement Mail Service Watch Count #Samsung #Galaxy,CustomerService,
9/24/2019 9:07,b'@TechnicalGuruji @YouTubeIndia #SAMSUNG GALAXY M30S\n#TOP FEATURES\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\n1#BATTERY 6000MAH\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\n2#DISHPLAY sAMOLED\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\n3\xe2\x80\xa6 https://t.co/WIb00RP1VA',#SAMSUNG GALAXY n#TOP FEATURES #BATTERY #DISHPLAY sAMOLED,Products,
9/24/2019 9:03,"b'Planning to buy a new phone? New offers, new deals waiting for you at Shree Radhe Mobile!\n\nGive only 2 documents an\xe2\x80\xa6 https://t.co/VcX3pjFAcj'",Planning phone offers deals waiting Shree Radhe Mobile nGive only documents,Price,
9/24/2019 8:54,"b'#Samsung #GalaxyFold India launch will reportedly take place on October 1. Read on for features, specifications\xe2\x80\xa6 https://t.co/0FsZoQtv2V'",#Samsung #GalaxyFold India launch will reportedly take place October Read features specifications,Products,
9/24/2019 8:46,b'Samsung Galaxy M30S Review\n\n#SamsungGalaxyM30S || #Smartphones || #Samsung || #SamsungGalaxyM30SFeatures ||\xe2\x80\xa6 https://t.co/llQ7Lfi5ro',Samsung Galaxy Review n#SamsungGalaxyM #Smartphones #Samsung #SamsungGalaxyM SFeatures,Products,
9/24/2019 8:40,"b""Samsung Galaxy S10 series updated with Note10's Link to Windows feature and more #Samsung #GalaxyS10\xe2\x80\xa6 https://t.co/6nFRSwpeeH""",Samsung Galaxy series updated with Note Link Windows feature more #Samsung #GalaxyS,Products,
9/24/2019 8:01,"b'Following its launch in South Korea and parts of Europe earlier this month, Samsung said Monday the Galaxy Fold wil\xe2\x80\xa6 https://t.co/ul6JFTQj5C'",Following launch South Korea parts Europe earlier this month Samsung said Monday Galaxy Fold,News,
9/24/2019 7:38,b'Unboxing and first impression of vivo z1x\nWatch it on youtube \nLink in bio\n#vivo #z1x #unboxing \n#cosmickid #cosmic\xe2\x80\xa6 https://t.co/2msEKHqyEd',Unboxing first impression vivo nWatch youtube nLink n#vivo #unboxing n#cosmickid #cosmic,Recommendation,
9/24/2019 7:36,b'#Samsung\xe2\x80\x99s #GalaxyFold will go on sale in the US this week\n@SamsungIndia\nhttps://t.co/uvYx6JdtvS',#Samsung #GalaxyFold will sale this week nhttps uvYx JdtvS,Price,
9/24/2019 7:20,b'@SamsungMobile to launch #GalaxyFold #smartphone in India on October 1!!\n@SamsungIndia @Samsung #Samsung\xe2\x80\xa6 https://t.co/VPX23lGme6',launch #GalaxyFold #smartphone India October #Samsung,News,
9/24/2019 7:18,b'Wow #Samsung @SamsungIndia this is awesom very impressed with the quality of screen camera and battery is humungous\xe2\x80\xa6 https://t.co/hEhucMCJSl',#Samsung this awesom very impressed with quality screen camera battery humungous,Recommendation,
9/24/2019 7:17,b'Highlighting key #technews updates from #Sept2019: https://t.co/cqpy5uwKr6\n\n-#Samsung to launch new foldable\xe2\x80\xa6 https://t.co/aU9vKEJelP',Highlighting #technews updates from #Sept,News,
9/24/2019 7:10,"b""Report: #Samsung's #Galaxy #Fold may go on sale in the US THIS FRIDAY https://t.co/yOcCJscQKB via @MailOnline""",Report #Samsung #Galaxy #Fold sale THIS FRIDAY,Price,
9/24/2019 6:49,"b'#Samsung to launch #GalaxyFold in US on 27 September, adds extra concierge service https://t.co/sU7p6aYGPt'",#Samsung launch #GalaxyFold September adds extra concierge service,CustomerService,
9/24/2019 6:49,"b'#Samsung Customer Care tells me ""How can I trust that wrong wall mount isnt used""\nI said ""Sir how can i use it when\xe2\x80\xa6 https://t.co/NMQxo3cfk7'",#Samsung Customer Care tells trust that wrong wall mount isnt used said when,CustomerService,
9/24/2019 6:21,b'@SamsungIndia packs enough in the M30S to suggest that it\xe2\x80\x99s more than a cosmetic upgrade. But is it? Check it out\xe2\x80\xa6 https://t.co/xoZytCJmwa',packs enough suggest that more than cosmetic upgrade Check,Products,
9/24/2019 5:41,"b""#Samsung likely to drop price of Galaxy A10s. It's not being sold https://t.co/XW8S1QxUju via @phoneyear""",#Samsung likely drop price Galaxy being sold,Price,
9/24/2019 5:17,b'Samsung Galaxy S7 Edge Cracked Screen Glass Repair Replacement Mail In Service   ( 789 Watch count)   #Samsung\xe2\x80\xa6 https://t.co/xsJsthjQTL',Samsung Galaxy Edge Cracked Screen Glass Repair Replacement Mail Service Watch count #Samsung,CustomerService,
9/24/2019 4:49,b'Samsung Galaxy M30S vs M30 - Samsung gives the M30 a big upgrade and monster battery.\nJust imagine if they launched\xe2\x80\xa6 https://t.co/MzdcKC7YZL',Samsung Galaxy Samsung gives upgrade monster battery nJust imagine they launched,Products,
9/24/2019 4:36,b'Samsung Galaxy Fold goes on sale one more time! Check out the link below for more details #Samsung #Medialogy\xe2\x80\xa6 https://t.co/AVqiNKetgW',Samsung Galaxy Fold goes sale more time Check link below more details #Samsung #Medialogy,Price,
9/24/2019 3:44,b'Samsung released infographic about  Samsung galaxy A20s. Blog coming soon.\n\n#the64bit #samsung #samsunga20s\xe2\x80\xa6 https://t.co/IpYX0uVRHT',Samsung released infographic about Samsung galaxy Blog coming soon n#the #samsung #samsunga,News,
9/24/2019 3:24,b'The Samsung Galaxy Fold is confirmed for release in the U.S. starting September 27. #news #release #samsung\xe2\x80\xa6 https://t.co/IURj5Zt3Hh',Samsung Galaxy Fold confirmed release starting September #news #release #samsung,News,
9/24/2019 3:18,b'@Apple My #Samsung S10+ already has that feature. #UltraWideAngleLens',#Samsung already that feature #UltraWideAngleLens,Products,
9/24/2019 3:01,b'Samsung Galaxy S7 Edge Cracked Screen Glass Repair Replacement Mail In Service   ( 789 Watch Count )   #Samsung\xe2\x80\xa6 https://t.co/ULWoul3Klj',Samsung Galaxy Edge Cracked Screen Glass Repair Replacement Mail Service Watch Count #Samsung,CustomerService,
9/24/2019 2:49,"b""#Samsung brings Note 10's AR and camera features to the Galaxy S10.\n\nRead More https://t.co/k8KO2Qm2sG https://t.co/w5dQ1KUku7""",#Samsung brings Note camera features Galaxy nRead More,Products,
9/24/2019 2:40,b'New Samsung Laptops prices in USA\nhttps://t.co/HGVweCEdes\n#Laptop #Samsung #GalaxyBook #Notebook #Chromebook\xe2\x80\xa6 https://t.co/SIi5e9LHmA',Samsung Laptops prices nhttps HGVweCEdes n#Laptop #Samsung #GalaxyBook #Notebook #Chromebook,Price,
9/24/2019 2:20,b'#samsung #galaxy S10 gets DeX support and Note 10 camera\xc2\xa0features https://t.co/CvYFBld8UU https://t.co/GqNxTL4RxY',#samsung #galaxy gets support Note camera features,Products,
9/24/2019 2:07,b'Making Sloppy Joe for my friends of boardgame night.  #lovemyfamily #toobigofheart #iwantyousobad #ineedphonerepair\xe2\x80\xa6 https://t.co/yRZ1rZUmna',Making Sloppy friends boardgame night #lovemyfamily #toobigofheart #iwantyousobad #ineedphonerepair,CustomerService,
9/24/2019 1:45,b'#samsung #galaxy S10 gets DeX support and Note 10 camera\xc2\xa0features https://t.co/5IC06IfHQH https://t.co/vlw7Rk4U1X',#samsung #galaxy gets support Note camera features,Products,
9/24/2019 1:40,"b""Future Proof FutureProofN Follow us for the latest news #samsung Samsung brings Note 10's AR and camera features to\xe2\x80\xa6 https://t.co/ZQBqQWbIhY""",Future Proof FutureProofN Follow latest news #samsung Samsung brings Note camera features,Products,
9/24/2019 1:03,b'.@TonyMonaco After a 5 month delay because of various issues the nearly $2000 #Samsung #GalaxyFold launches in the\xe2\x80\xa6 https://t.co/5RCcSICPE7',After month delay because various issues nearly #Samsung #GalaxyFold launches,News,
9/24/2019 1:02,b'Do yourself a huge favor and DON\xe2\x80\x99T BUY HOME APPLIANCES FROM @SamsungUS their customer service sucks and deliveries\xe2\x80\xa6 https://t.co/fg5GcAGq3O',yourself huge favor HOME APPLIANCES FROM their customer service sucks deliveries,CustomerService,
9/24/2019 0:49,b'AMD Ryzen R1000 SoC to power the still-unreleased.... #informationtechnology #xbox #samsung https://t.co/i1cRW3wWA0 https://t.co/0lxebjHUiR',Ryzen power still unreleased #informationtechnology #xbox #samsung,News,
9/24/2019 0:34,"b'#promo\xc3\xa7\xc3\xa3o #oferta  Notebook Samsung Expert X40 8\xc2\xaa Intel Core I5 - R$ 2.087,99  #Samsung #notebook #led #informatica https://t.co/CZYFbbQOWr'",#promo #oferta Notebook Samsung Expert Intel Core #Samsung #notebook #led #informatica,News,
9/24/2019 0:24,"b'While they go to other sites and buy their phone for high price, get the same deal on HQ Demand for a much better p\xe2\x80\xa6 https://t.co/5FsLPHu9Tw'",While they other sites their phone high price same deal Demand much better,Price,
9/24/2019 0:18,"b'Hey Galaxy S10/S10+/S10e users, the new update that gives you the Note 10 features is only fully rolled out to Exyn\xe2\x80\xa6 https://t.co/Md1ZyIuirq'",Galaxy users update that gives Note features only fully rolled Exyn,Products,
9/23/2019 23:51,b'Top Six Reasons To Upgrade From A Note 8 To Note 10 Plus #Samsung #Note8 #Note10 #Note10Plus #SamsungGalaxyNote\xe2\x80\xa6 https://t.co/asFRY2jdwU',Reasons Upgrade From Note Note Plus #Samsung #Note #Note #Note Plus #SamsungGalaxyNote,Products,
9/23/2019 23:51,b'Top Six Reasons To Upgrade From A Note 8 To Note 10 Plus #Samsung #Note8 #Note10 #Note10Plus #SamsungGalaxyNote\xe2\x80\xa6 https://t.co/8uCWJcsJuO',Reasons Upgrade From Note Note Plus #Samsung #Note #Note #Note Plus #SamsungGalaxyNote,Products,
9/23/2019 23:51,b'Finally heading back to the #iphone 11 for my next upgrade. Loved my #Samsung Note 8 but I like the new price point\xe2\x80\xa6 https://t.co/pMHPAuwkZ5',Finally heading back #iphone next upgrade Loved #Samsung Note like price point,Price,
9/23/2019 23:50,b'Top Six Reasons To Upgrade From A Note 8 To Note 10 Plus #Samsung #Note8 #Note10 #Note10Plus #SamsungGalaxyNote\xe2\x80\xa6 https://t.co/zAWhAm5PzF',Reasons Upgrade From Note Note Plus #Samsung #Note #Note #Note Plus #SamsungGalaxyNote,Products,
9/23/2019 23:50,"b'#promo\xc3\xa7\xc3\xa3o #oferta  Notebook Samsung Expert X20 8\xc2\xaa Intel Core I5 - R$ 1.823,99  #Samsung #notebook #led #informatica https://t.co/AbRF9fc9qX'",#promo #oferta Notebook Samsung Expert Intel Core #Samsung #notebook #led #informatica,News,
9/23/2019 23:49,b'Top Six Reasons To Upgrade From A Note 8 To Note 10 Plus #Samsung #Note8 #Note10 #Note10Plus #SamsungGalaxyNote\xe2\x80\xa6 https://t.co/IMWzXaGexh',Reasons Upgrade From Note Note Plus #Samsung #Note #Note #Note Plus #SamsungGalaxyNote,Products,
9/23/2019 23:49,"b""Samsung's Galaxy Fold Goes on Sale in the US This Friday https://t.co/ttLFK1Wfrl via @PCMag And lets see how many\xe2\x80\xa6 https://t.co/urOBNPk3nS""",Samsung Galaxy Fold Goes Sale This Friday,Price,
9/23/2019 23:30,"b'#promo\xc3\xa7\xc3\xa3o #oferta  Notebook Samsung Expert X20 8\xc2\xaa Intel Core I5 - R$ 1.911,11  #Samsung #notebook #led #informatica https://t.co/HHXP1LtA0O'",#promo #oferta Notebook Samsung Expert Intel Core #Samsung #notebook #led #informatica,News,
9/23/2019 23:27,"b'If jobs with titles like ""Retail Sales-Samsung Electronics"" sound appealing to you, follow us to hear about these t\xe2\x80\xa6 https://t.co/1VHTgmStqh'",jobs with titles like Retail Sales Samsung Electronics sound appealing follow hear about these,Price,
9/23/2019 23:24,b'#amazon is about to launch its own free music streaming.... #technologyintegration #samsung https://t.co/Eukn2Ifqkj https://t.co/naNJQtGw2e',#amazon about launch free music streaming #technologyintegration #samsung,News,
9/23/2019 23:02,"b'Samsung Galaxy A20s With 6.4-inch HD+ display, Triple rear cameras, 4000mAh Battery Launched #SamsungGalaxyA20s\xe2\x80\xa6 https://t.co/JmabVAE5hL'",Samsung Galaxy With inch display Triple rear cameras Battery Launched #SamsungGalaxyA,News,
9/23/2019 22:34,b'#samsung Galaxy Fold could launch in India by May 2019. #gadgetspic https://t.co/YtwEY2tYkl https://t.co/ZU4Hau3MQR',#samsung Galaxy Fold could launch India #gadgetspic,News,
9/23/2019 21:34,b'Samsung Galaxy M series gives more reasons to celebrate with attractive offers during Amazon\xe2\x80\x99s Great Indian Festiva\xe2\x80\xa6 https://t.co/HvskOcaQpN',Samsung Galaxy series gives more reasons celebrate with attractive offers during Amazon Great Indian Festiva,Price,
9/23/2019 21:20,"b'#promo\xc3\xa7\xc3\xa3o #oferta  Notebook Samsung Expert X30 i5-8265U 8GB RAM 1TB - R$ 1.999,59  #Samsung #notebook #informatica https://t.co/4R0igDxWby'",#promo #oferta Notebook Samsung Expert #Samsung #notebook #informatica,News,
9/23/2019 21:20,b'#Samsung\xc2\xa0has announced\xc2\xa0that the #SamsungGalaxyFold officially goes back on sale in the U.S. on September 27th. https://t.co/fVGXgz43sO',#Samsung announced that #SamsungGalaxyFold officially goes back sale September,Price,
9/23/2019 21:05,"b'#Samsung \xe2\x80\x99s #Galaxy #Fold goes on sale Friday, September 27 in the #US . Wondering how it will be received!\xe2\x80\xa6 https://t.co/VjdivF0uFT'",#Samsung #Galaxy #Fold goes sale Friday September Wondering will received,Price,
9/23/2019 20:56,"b'Samsung A20s With 6.4-inch HD+ display, Triple rear cameras, 4000mAh Battery Launched #SamsungGalaxyA20s #Samsung\xe2\x80\xa6 https://t.co/b6fBdHxqX4'",Samsung With inch display Triple rear cameras Battery Launched #SamsungGalaxyA #Samsung,News,
9/23/2019 20:53,b'#love #followback #Twitterers #socialenvy #tweegram \n\n Phone Ring Stand with Swarovski Crystals\n\nMore info ;\xe2\x80\xa6 https://t.co/E8tf6HKeht',#love #followback #Twitterers #socialenvy #tweegram Phone Ring Stand with Swarovski Crystals nMore info,News,
9/23/2019 20:28,b'Ikonik skin + New Glow Skin Preorder Now 10$ Paypal \nDm Me For More Offer\xe2\x9c\x85\n\n#ikonikskins #ikonikskin #fortniteleaks\xe2\x80\xa6 https://t.co/bKTKKLkPfo',Ikonik skin Glow Skin Preorder Paypal More Offer n#ikonikskins #ikonikskin #fortniteleaks,Price,
9/23/2019 19:52,b'Samsung Galaxy Tab A (2019) with S pen have been restocked. \nCall us not to order or send us a dm to order. \nPrice\xe2\x80\xa6 https://t.co/QapYA4pf2z',Samsung Galaxy with have been restocked nCall order send order nPrice,Price,
9/23/2019 19:31,"b'Samsung Galaxy S10 (White, 8GB RAM, 128GB Storage) with No Cost EMI/Additional Exchange Offers\xe2\x80\xa6 https://t.co/Ygk8yt0XVC'",Samsung Galaxy White Storage with Cost Additional Exchange Offers,Price,
9/23/2019 19:25,b'The #samsung Galaxy Fold has a durability problem. #tech #technologynews https://t.co/OvM1ZI7l87 https://t.co/9hdlM3Pixt',#samsung Galaxy Fold durability problem #tech #technologynews,News,
9/23/2019 19:23,b'Samsung Galaxy S7 G930 Cracked Screen Glass Repair Replacement Mail In Service   ( 548 Watch count)   #Samsung\xe2\x80\xa6 https://t.co/ji7kG8P5P9',Samsung Galaxy Cracked Screen Glass Repair Replacement Mail Service Watch count #Samsung,CustomerService,
